date,Debit,credit,amount,balance,mode of transaction,customer name,bank name,transaction details,balance amount
Unknown,Unknown,2,Unknown,Unknown,Unknown,Unknown,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:58)(cid:58)(cid:37)(cid:16)(cid:34)(cid:33,Unknown,6395.0
Unknown,Unknown,28,Unknown,Unknown,Unknown,Unknown,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:58)(cid:58)(cid:37)(cid:16)(cid:34)(cid:33,Unknown,6423.0
Unknown,Unknown,26,Unknown,Unknown,Unknown,Unknown,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:58)(cid:58)(cid:37)(cid:16)(cid:34)(cid:33,Unknown,6449.0
Unknown,Unknown,29,Unknown,Unknown,Unknown,Unknown,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:58)(cid:58)(cid:37)(cid:16)(cid:34)(cid:33,Unknown,6478.0
Unknown,Unknown,24,Unknown,Unknown,Unknown,Unknown,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:58)(cid:58)(cid:37)(cid:16)(cid:34)(cid:33,Unknown,6502.0
Unknown,Unknown,27,Unknown,Unknown,Unknown,Unknown,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:58)(cid:58)(cid:37)(cid:16)(cid:34)(cid:33,Unknown,6529.0
Unknown,Unknown,2,Unknown,Unknown,Unknown,Unknown,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:58)(cid:58)(cid:37)(cid:16)(cid:34)(cid:33,Unknown,6531.0
Unknown,Unknown,29,Unknown,Unknown,Unknown,Unknown,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:58)(cid:58)(cid:37)(cid:16)(cid:34)(cid:33,Unknown,6560.0
Unknown,Unknown,53,Unknown,Unknown,Unknown,Unknown,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:58)(cid:58)(cid:37)(cid:16)(cid:34)(cid:33,Unknown,6613.0
Unknown,Unknown,53,Unknown,Unknown,Unknown,Unknown,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:58)(cid:58)(cid:37)(cid:16)(cid:34)(cid:33,Unknown,6666.0
Unknown,Unknown,24,Unknown,Unknown,Unknown,Unknown,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:58)(cid:58)(cid:37)(cid:16)(cid:34)(cid:33,Unknown,6690.0
Unknown,Unknown,41,Unknown,Unknown,Unknown,Unknown,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:58)(cid:58)(cid:37)(cid:16)(cid:34)(cid:33,Unknown,6731.0
Unknown,Unknown,24,Unknown,Unknown,Unknown,Unknown,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:58)(cid:58)(cid:37)(cid:16)(cid:34)(cid:33,Unknown,6755.0
Unknown,Unknown,20,Unknown,Unknown,Unknown,Unknown,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:58)(cid:58)(cid:37)(cid:16)(cid:34)(cid:33,Unknown,6775.0
Unknown,Unknown,30,Unknown,Unknown,Unknown,Unknown,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:58)(cid:58)(cid:37)(cid:16)(cid:34)(cid:33,Unknown,6805.0
Unknown,Unknown,30,Unknown,Unknown,Unknown,Unknown,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:58)(cid:58)(cid:37)(cid:16)(cid:34)(cid:33,Unknown,6835.0
Unknown,Unknown,25,Unknown,Unknown,Unknown,Unknown,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:58)(cid:58)(cid:37)(cid:16)(cid:34)(cid:33,Unknown,6860.0
Unknown,Unknown,22,Unknown,Unknown,Unknown,Unknown,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:58)(cid:58)(cid:37)(cid:16)(cid:34)(cid:33,Unknown,6882.0
Unknown,Unknown,27,Unknown,Unknown,Unknown,Unknown,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:58)(cid:58)(cid:37)(cid:16)(cid:34)(cid:33,Unknown,6909.0
Unknown,Unknown,1,Unknown,Unknown,Unknown,Unknown,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:58)(cid:58)(cid:37)(cid:16)(cid:34)(cid:33,Unknown,6910.0
Unknown,Unknown,1,Unknown,Unknown,Unknown,Unknown,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:58)(cid:58)(cid:37)(cid:16)(cid:34)(cid:33,Unknown,6911.0
Unknown,Unknown,45,Unknown,Unknown,Unknown,Unknown,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:58)(cid:58)(cid:37)(cid:16)(cid:34)(cid:33,Unknown,6956.0
Unknown,Unknown,18,Unknown,Unknown,Unknown,Unknown,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:58)(cid:58)(cid:37)(cid:16)(cid:34)(cid:33,Unknown,6974.0
Unknown,Unknown,16,Unknown,Unknown,Unknown,Unknown,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:58)(cid:58)(cid:37)(cid:16)(cid:34)(cid:33,Unknown,6990.0
Unknown,Unknown,38,Unknown,Unknown,Unknown,Unknown,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:58)(cid:58)(cid:37)(cid:16)(cid:34)(cid:33,Unknown,7028.0
Unknown,Unknown,20,Unknown,Unknown,Unknown,Unknown,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:58)(cid:58)(cid:37)(cid:16)(cid:34)(cid:33,Unknown,7048.0
Unknown,Unknown,30,Unknown,Unknown,Unknown,Unknown,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:58)(cid:58)(cid:37)(cid:16)(cid:34)(cid:33,Unknown,7078.0
Unknown,Unknown,41,Unknown,Unknown,Unknown,Unknown,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:58)(cid:58)(cid:37)(cid:16)(cid:34)(cid:33,Unknown,7119.0
Unknown,Unknown,20,Unknown,Unknown,Unknown,Unknown,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:58)(cid:58)(cid:37)(cid:16)(cid:34)(cid:33,Unknown,7139.0
Unknown,Unknown,15,Unknown,Unknown,Unknown,Unknown,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:58)(cid:58)(cid:37)(cid:16)(cid:34)(cid:33,Unknown,7154.0
Unknown,Unknown,2,Unknown,Unknown,Unknown,Unknown,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:58)(cid:58)(cid:37)(cid:16)(cid:34)(cid:33,Unknown,7156.0
Unknown,Unknown,1,Unknown,Unknown,Unknown,Unknown,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:58)(cid:58)(cid:37)(cid:16)(cid:34)(cid:33,Unknown,7157.0
Unknown,Unknown,19,Unknown,Unknown,Unknown,Unknown,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:58)(cid:58)(cid:37)(cid:16)(cid:34)(cid:33,Unknown,7176.0
Unknown,Unknown,36,Unknown,Unknown,Unknown,Unknown,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:58)(cid:58)(cid:37)(cid:16)(cid:34)(cid:33,Unknown,7212.0
Unknown,Unknown,18,Unknown,Unknown,Unknown,Unknown,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:58)(cid:58)(cid:37)(cid:16)(cid:34)(cid:33,Unknown,7230.0
Unknown,Unknown,2,Unknown,Unknown,Unknown,Unknown,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:58)(cid:58)(cid:37)(cid:16)(cid:34)(cid:33,Unknown,7232.0
Unknown,Unknown,44,Unknown,Unknown,Unknown,Unknown,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:58)(cid:58)(cid:37)(cid:16)(cid:34)(cid:33,Unknown,7276.0
Unknown,Unknown,46,Unknown,Unknown,Unknown,Unknown,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:58)(cid:58)(cid:37)(cid:16)(cid:34)(cid:33,Unknown,7322.0
Unknown,Unknown,57,Unknown,Unknown,Unknown,Unknown,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:58)(cid:58)(cid:37)(cid:16)(cid:34)(cid:33,Unknown,7379.0
Unknown,Unknown,20,Unknown,Unknown,Unknown,Unknown,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:58)(cid:58)(cid:37)(cid:16)(cid:34)(cid:33,Unknown,7399.0
Unknown,Unknown,30,Unknown,Unknown,Unknown,Unknown,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:58)(cid:58)(cid:37)(cid:16)(cid:34)(cid:33,Unknown,7429.0
Unknown,Unknown,30,Unknown,Unknown,Unknown,Unknown,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:58)(cid:58)(cid:37)(cid:16)(cid:34)(cid:33,Unknown,7459.0
Unknown,Unknown,25,Unknown,Unknown,Unknown,Unknown,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:58)(cid:58)(cid:37)(cid:16)(cid:34)(cid:33,Unknown,7484.0
Unknown,Unknown,23,Unknown,Unknown,Unknown,Unknown,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:58)(cid:58)(cid:37)(cid:16)(cid:34)(cid:33,Unknown,7507.0
Unknown,Unknown,25,Unknown,Unknown,Unknown,Unknown,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:58)(cid:58)(cid:37)(cid:16)(cid:34)(cid:33,Unknown,7532.0
Unknown,Unknown,30,Unknown,Unknown,Unknown,Unknown,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:58)(cid:58)(cid:37)(cid:16)(cid:34)(cid:33,Unknown,7562.0
Unknown,Unknown,41,Unknown,Unknown,Unknown,Unknown,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:58)(cid:58)(cid:37)(cid:16)(cid:34)(cid:33,Unknown,7603.0
Unknown,Unknown,2,Unknown,Unknown,Unknown,Unknown,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:58)(cid:58)(cid:37)(cid:16)(cid:34)(cid:33,Unknown,7605.0
Unknown,Unknown,45,Unknown,Unknown,Unknown,Unknown,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:58)(cid:58)(cid:37)(cid:16)(cid:34)(cid:33,Unknown,7650.0
Unknown,Unknown,2,Unknown,Unknown,Unknown,Unknown,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:58)(cid:58)(cid:37)(cid:16)(cid:34)(cid:33,Unknown,7652.0
Unknown,Unknown,28,Unknown,Unknown,Unknown,Unknown,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:58)(cid:58)(cid:37)(cid:16)(cid:34)(cid:33,Unknown,7680.0
Unknown,Unknown,26,Unknown,Unknown,Unknown,Unknown,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:58)(cid:58)(cid:37)(cid:16)(cid:34)(cid:33,Unknown,7706.0
Unknown,Unknown,29,Unknown,Unknown,Unknown,Unknown,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:58)(cid:58)(cid:37)(cid:16)(cid:34)(cid:33,Unknown,7735.0
Unknown,Unknown,24,Unknown,Unknown,Unknown,Unknown,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:58)(cid:58)(cid:37)(cid:16)(cid:34)(cid:33,Unknown,7759.0
Unknown,Unknown,27,Unknown,Unknown,Unknown,Unknown,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:58)(cid:58)(cid:37)(cid:16)(cid:34)(cid:33,Unknown,7786.0
Unknown,Unknown,2,Unknown,Unknown,Unknown,Unknown,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:58)(cid:58)(cid:37)(cid:16)(cid:34)(cid:33,Unknown,7788.0
Unknown,Unknown,29,Unknown,Unknown,Unknown,Unknown,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:58)(cid:58)(cid:37)(cid:16)(cid:34)(cid:33,Unknown,7817.0
Unknown,Unknown,53,Unknown,Unknown,Unknown,Unknown,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:58)(cid:58)(cid:37)(cid:16)(cid:34)(cid:33,Unknown,7870.0
Unknown,Unknown,53,Unknown,Unknown,Unknown,Unknown,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:58)(cid:58)(cid:37)(cid:16)(cid:34)(cid:33,Unknown,7923.0
Unknown,Unknown,24,Unknown,Unknown,Unknown,Unknown,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:58)(cid:58)(cid:37)(cid:16)(cid:34)(cid:33,Unknown,7947.0
Unknown,Unknown,41,Unknown,Unknown,Unknown,Unknown,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:58)(cid:58)(cid:37)(cid:16)(cid:34)(cid:33,Unknown,7988.0
Unknown,Unknown,24,Unknown,Unknown,Unknown,Unknown,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:58)(cid:58)(cid:37)(cid:16)(cid:34)(cid:33,Unknown,8012.0
Unknown,Unknown,20,Unknown,Unknown,Unknown,Unknown,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:58)(cid:58)(cid:37)(cid:16)(cid:34)(cid:33,Unknown,8032.0
Unknown,Unknown,30,Unknown,Unknown,Unknown,Unknown,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:58)(cid:58)(cid:37)(cid:16)(cid:34)(cid:33,Unknown,8062.0
Unknown,Unknown,30,Unknown,Unknown,Unknown,Unknown,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:58)(cid:58)(cid:37)(cid:16)(cid:34)(cid:33,Unknown,8092.0
Unknown,Unknown,25,Unknown,Unknown,Unknown,Unknown,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:58)(cid:58)(cid:37)(cid:16)(cid:34)(cid:33,Unknown,8117.0
Unknown,Unknown,22,Unknown,Unknown,Unknown,Unknown,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:58)(cid:58)(cid:37)(cid:16)(cid:34)(cid:33,Unknown,8139.0
Unknown,Unknown,27,Unknown,Unknown,Unknown,Unknown,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:58)(cid:58)(cid:37)(cid:16)(cid:34)(cid:33,Unknown,8166.0
Unknown,Unknown,1,Unknown,Unknown,Unknown,Unknown,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:58)(cid:58)(cid:37)(cid:16)(cid:34)(cid:33,Unknown,8167.0
Unknown,Unknown,37,Unknown,Unknown,Unknown,Unknown,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:58)(cid:58)(cid:37)(cid:16)(cid:34)(cid:33,Unknown,8204.0
Unknown,Unknown,45,Unknown,Unknown,Unknown,Unknown,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:58)(cid:58)(cid:37)(cid:16)(cid:34)(cid:33,Unknown,8249.0
Unknown,Unknown,18,Unknown,Unknown,Unknown,Unknown,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:58)(cid:58)(cid:37)(cid:16)(cid:34)(cid:33,Unknown,8267.0
Unknown,Unknown,16,Unknown,Unknown,Unknown,Unknown,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:58)(cid:58)(cid:37)(cid:16)(cid:34)(cid:33,Unknown,8283.0
Unknown,Unknown,7,Unknown,Unknown,Unknown,Unknown,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:58)(cid:58)(cid:37)(cid:16)(cid:34)(cid:33,Unknown,8290.0
Unknown,Unknown,8,Unknown,Unknown,Unknown,Unknown,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:58)(cid:58)(cid:37)(cid:16)(cid:34)(cid:33,Unknown,8298.0
Unknown,Unknown,28,Unknown,Unknown,Unknown,Unknown,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:58)(cid:58)(cid:37)(cid:16)(cid:34)(cid:33,Unknown,8326.0
Unknown,Unknown,11,Unknown,Unknown,Unknown,Unknown,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:58)(cid:58)(cid:37)(cid:16)(cid:34)(cid:33,Unknown,8337.0
Unknown,Unknown,64,Unknown,Unknown,Unknown,Unknown,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:58)(cid:58)(cid:37)(cid:16)(cid:34)(cid:33,Unknown,8401.0
Unknown,Unknown,3,Unknown,Unknown,Unknown,Unknown,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:58)(cid:58)(cid:37)(cid:16)(cid:34)(cid:33,Unknown,8404.0
Unknown,Unknown,5,Unknown,Unknown,Unknown,Unknown,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:58)(cid:58)(cid:37)(cid:16)(cid:34)(cid:33,Unknown,8409.0
Unknown,Unknown,28,Unknown,Unknown,Unknown,Unknown,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:58)(cid:58)(cid:37)(cid:16)(cid:34)(cid:33,Unknown,8437.0
Unknown,Unknown,28,Unknown,Unknown,Unknown,Unknown,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:58)(cid:58)(cid:37)(cid:16)(cid:34)(cid:33,Unknown,8465.0
Unknown,Unknown,5,Unknown,Unknown,Unknown,Unknown,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:58)(cid:58)(cid:37)(cid:16)(cid:34)(cid:33,Unknown,8470.0
Unknown,Unknown,2,Unknown,Unknown,Unknown,Unknown,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:58)(cid:58)(cid:37)(cid:16)(cid:34)(cid:33,Unknown,8472.0
Unknown,Unknown,12,Unknown,Unknown,Unknown,Unknown,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:58)(cid:58)(cid:37)(cid:16)(cid:34)(cid:33,Unknown,8484.0
Unknown,Unknown,47,Unknown,Unknown,Unknown,Unknown,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:58)(cid:58)(cid:37)(cid:16)(cid:34)(cid:33,Unknown,8531.0
Unknown,Unknown,2,Unknown,Unknown,Unknown,Unknown,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:58)(cid:58)(cid:37)(cid:16)(cid:34)(cid:33,Unknown,8533.0
Unknown,Unknown,66,Unknown,Unknown,Unknown,Unknown,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:58)(cid:58)(cid:37)(cid:16)(cid:34)(cid:33,Unknown,8599.0
Unknown,Unknown,7,Unknown,Unknown,Unknown,Unknown,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:58)(cid:58)(cid:37)(cid:16)(cid:34)(cid:33,Unknown,8606.0
Unknown,Unknown,8,Unknown,Unknown,Unknown,Unknown,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:58)(cid:58)(cid:37)(cid:16)(cid:34)(cid:33,Unknown,8614.0
Unknown,Unknown,12,Unknown,Unknown,Unknown,Unknown,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:58)(cid:58)(cid:37)(cid:16)(cid:34)(cid:33,Unknown,8626.0
Unknown,Unknown,5,Unknown,Unknown,Unknown,Unknown,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:58)(cid:58)(cid:37)(cid:16)(cid:34)(cid:33,Unknown,8631.0
Unknown,Unknown,8,Unknown,Unknown,Unknown,Unknown,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:58)(cid:58)(cid:37)(cid:16)(cid:34)(cid:33,Unknown,8639.0
Unknown,Unknown,8,Unknown,Unknown,Unknown,Unknown,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:58)(cid:58)(cid:37)(cid:16)(cid:34)(cid:33,Unknown,8647.0
Unknown,Unknown,5,Unknown,Unknown,Unknown,Unknown,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:58)(cid:58)(cid:37)(cid:16)(cid:34)(cid:33,Unknown,8652.0
Unknown,Unknown,9,Unknown,Unknown,Unknown,Unknown,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:58)(cid:58)(cid:37)(cid:16)(cid:34)(cid:33,Unknown,8661.0
Unknown,Unknown,2,Unknown,Unknown,Unknown,Unknown,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:58)(cid:58)(cid:37)(cid:16)(cid:34)(cid:33,Unknown,8663.0
Unknown,Unknown,28,Unknown,Unknown,Unknown,Unknown,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:58)(cid:58)(cid:37)(cid:16)(cid:34)(cid:33,Unknown,8691.0
Unknown,Unknown,3,Unknown,Unknown,Unknown,Unknown,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:58)(cid:58)(cid:37)(cid:16)(cid:34)(cid:33,Unknown,8694.0
Unknown,Unknown,15,Unknown,Unknown,Unknown,Unknown,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:58)(cid:58)(cid:37)(cid:16)(cid:34)(cid:33,Unknown,8709.0
Unknown,Unknown,2,Unknown,Unknown,Unknown,Unknown,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:58)(cid:58)(cid:37)(cid:16)(cid:34)(cid:33,Unknown,8711.0
Unknown,Unknown,37,Unknown,Unknown,Unknown,Unknown,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:58)(cid:58)(cid:37)(cid:16)(cid:34)(cid:33,Unknown,8748.0
Unknown,Unknown,19,Unknown,Unknown,Unknown,Unknown,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:58)(cid:58)(cid:37)(cid:16)(cid:34)(cid:33,Unknown,8767.0
Unknown,Unknown,37,Unknown,Unknown,Unknown,Unknown,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:58)(cid:58)(cid:37)(cid:16)(cid:34)(cid:33,Unknown,8804.0
Unknown,Unknown,16,Unknown,Unknown,Unknown,Unknown,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:58)(cid:58)(cid:37)(cid:16)(cid:34)(cid:33,Unknown,8820.0
Unknown,Unknown,2,Unknown,Unknown,Unknown,Unknown,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:58)(cid:58)(cid:37)(cid:16)(cid:34)(cid:33,Unknown,8822.0
Unknown,Unknown,44,Unknown,Unknown,Unknown,Unknown,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:58)(cid:58)(cid:37)(cid:16)(cid:34)(cid:33,Unknown,8866.0
Unknown,Unknown,12,Unknown,Unknown,Unknown,Unknown,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:58)(cid:58)(cid:37)(cid:16)(cid:34)(cid:33,Unknown,8878.0
Unknown,Unknown,29,Unknown,Unknown,Unknown,Unknown,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:58)(cid:58)(cid:37)(cid:16)(cid:34)(cid:33,Unknown,8907.0
Unknown,Unknown,26,Unknown,Unknown,Unknown,Unknown,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:58)(cid:58)(cid:37)(cid:16)(cid:34)(cid:33,Unknown,8933.0
Unknown,Unknown,41,Unknown,Unknown,Unknown,Unknown,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:58)(cid:58)(cid:37)(cid:16)(cid:34)(cid:33,Unknown,8974.0
Unknown,Unknown,25,Unknown,Unknown,Unknown,Unknown,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:58)(cid:58)(cid:37)(cid:16)(cid:34)(cid:33,Unknown,8999.0
Unknown,Unknown,2,Unknown,Unknown,Unknown,Unknown,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:58)(cid:58)(cid:37)(cid:16)(cid:34)(cid:33,Unknown,9001.0
Unknown,Unknown,58,Unknown,Unknown,Unknown,Unknown,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:58)(cid:58)(cid:37)(cid:16)(cid:34)(cid:33,Unknown,9059.0
Unknown,Unknown,58,Unknown,Unknown,Unknown,Unknown,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:58)(cid:58)(cid:37)(cid:16)(cid:34)(cid:33,Unknown,9117.0
Unknown,Unknown,37,Unknown,Unknown,Unknown,Unknown,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:58)(cid:58)(cid:37)(cid:16)(cid:34)(cid:33,Unknown,9154.0
Unknown,Unknown,16,Unknown,Unknown,Unknown,Unknown,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:58)(cid:58)(cid:37)(cid:16)(cid:34)(cid:33,Unknown,9170.0
Unknown,Unknown,34,Unknown,Unknown,Unknown,Unknown,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:58)(cid:58)(cid:37)(cid:16)(cid:34)(cid:33,Unknown,9204.0
Unknown,Unknown,33,Unknown,Unknown,Unknown,Unknown,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:58)(cid:58)(cid:37)(cid:16)(cid:34)(cid:33,Unknown,9237.0
Unknown,Unknown,1,Unknown,Unknown,Unknown,Unknown,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:58)(cid:58)(cid:37)(cid:16)(cid:34)(cid:33,Unknown,9238.0
Unknown,Unknown,37,Unknown,Unknown,Unknown,Unknown,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:58)(cid:58)(cid:37)(cid:16)(cid:34)(cid:33,Unknown,9275.0
Unknown,Unknown,45,Unknown,Unknown,Unknown,Unknown,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:58)(cid:58)(cid:37)(cid:16)(cid:34)(cid:33,Unknown,9320.0
Unknown,Unknown,18,Unknown,Unknown,Unknown,Unknown,cid:12)(cid:29)(cid:26)(cid:41)(cid:25)(cid:2)(cid:58)(cid:58)(cid:37)(cid:16)(cid:34)(cid:33,Unknown,9338.0
